"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
2243.61134712952,-4.12426740322039,0.128670145503962,-32.0530250981444,1.99228666541469e-225,3.90850420360445e-222,"GYG2",TRUE
12.4659620062465,1.75289710866841,0.587648449405685,2.98290093412344,0.00285530398045323,0.00508709679241946,"SERPINB3",TRUE
465.957577853009,2.8050683324781,0.199565022341032,14.0559117002206,7.08633919172733e-45,1.17905319782171e-43,"F7",TRUE
12047.3568280711,6.20001220818372,0.175429436379491,35.3419148812163,1.33455331117795e-273,6.3999245456045e-270,"COL11A1",TRUE
0.796278394637214,-1.82496797253497,0.24727379231427,-7.38035339473236,1.57869928346427e-13,6.71098799116694e-13,"WNT8A",TRUE
319.266283883097,1.60647303754094,0.115707687149765,13.8838920482579,7.93173737791952e-44,1.26884279181248e-42,"SPAG4",TRUE
2999.63478549514,-3.29750622789928,0.151886395330254,-21.7103462145464,1.63819091516195e-104,1.52379999781013e-102,"DGAT2",TRUE
58.6876817918907,2.71512871998268,0.28084006221731,9.6678824899339,4.12831248734965e-22,2.72485038926458e-21,"SEZ6",TRUE
294.037081845673,1.52212712285429,0.159947957288202,9.51638988494019,1.7929979122881e-21,1.14935080787694e-20,"DLX3",TRUE
2052.28419541404,-1.61530105304331,0.161961166703872,-9.97338489168033,1.99317766779504e-23,1.40794677810203e-22,"CCN5",TRUE
1055.70010593197,-1.97007561185587,0.16187447305215,-12.170390888137,4.46937050890246e-34,5.01164019652455e-33,"NGFR",TRUE
2442.95802786169,2.44780093951753,0.189489301274476,12.9178846671237,3.56816654640363e-38,4.68803860404204e-37,"BCAS1",TRUE
36.1671609689047,-3.37253315219648,0.214496203128124,-15.7230435924405,1.05148821939509e-55,2.49902156107336e-54,"GLP2R",TRUE
806.531982899742,3.15989108855073,0.132324177527521,23.8799223814826,4.95204122935316e-126,7.52570772742544e-124,"MCM10",TRUE
8546.13984399276,-2.2362689939541,0.111884335513952,-19.9873287326736,7.09961661156274e-89,4.53283214430544e-87,"MYLK",TRUE
3615.41732976832,-2.80960801090655,0.206959794781016,-13.5756223274158,5.58671665419917e-42,8.37231565261237e-41,"COL17A1",TRUE
1506.14305697422,-1.59340389320306,0.143395081347399,-11.1119843039997,1.09694442675977e-28,9.79195893670148e-28,"ME1",TRUE
