"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
3104.09959050045,-0.601993940832542,0.0920055987746824,-6.54301421706736,6.02910961575758e-11,2.17444949457757e-10,"TSPAN6",FALSE
154.201151897652,-3.49009387711458,0.252115595434513,-13.843228821682,1.39783897327957e-43,2.21967366029236e-42,"TNMD",TRUE
2303.06883415747,0.451683825666029,0.0557889604660209,8.0962939960341,5.66587976616666e-16,2.76440618028208e-15,"DPM1",FALSE
1566.26146989662,0.388879814103461,0.0563669908869109,6.89906996957973,5.23440869110306e-12,2.02816302278488e-11,"SCYL3",FALSE
694.212624137645,1.32874702317105,0.0755029418554094,17.5986125906941,2.52432646059996e-69,9.0414879700825e-68,"C1orf112",FALSE
578.26724674671,-0.454415381574754,0.100543058109174,-4.51960970872133,6.1953736999116e-06,1.4991157223975e-05,"FGR",FALSE
3438.04690074246,-1.42803032420128,0.101178964082116,-14.1139053671503,3.11820164907783e-45,5.27770914408624e-44,"CFH",FALSE
2611.91230373391,0.428884977724966,0.067337411486652,6.36919311651862,1.90025224101743e-10,6.62478891133378e-10,"FUCA2",FALSE
2257.82924741327,-0.3665275336545,0.0681066698762944,-5.38166870176213,7.37984949836082e-08,2.11735893338598e-07,"GCLC",FALSE
3119.00009236635,0.640201794652979,0.0636702338791506,10.0549621958059,8.73549560738931e-24,6.27119079199805e-23,"NFYA",FALSE
673.169723957394,-0.0364040057575927,0.050038180330708,-0.727524572576271,0.466904667970793,0.547781837953482,"STPG1",FALSE
2896.23421890333,-0.251289790980513,0.0738048927166175,-3.40478499095405,0.000662161666976799,0.00128300325686728,"NIPAL3",FALSE
3375.52847719761,0.473014045788086,0.0470312836847163,10.0574343017943,8.51895346536101e-24,6.11980744948371e-23,"LAS1L",FALSE
1835.48853330963,-0.195008623590206,0.103677759914398,-1.88091085061267,0.0599840469472685,0.0869462475229751,"ENPP4",FALSE
6075.7791066069,1.14062542447005,0.0823634847067398,13.8486785561747,1.2957388688272e-43,2.05906073558843e-42,"SEMA3F",FALSE
67.8846339102488,-0.732754654937575,0.219678389592178,-3.3355791450306,0.000851219200337603,0.00162805196696672,"CFTR",FALSE
4664.66807392427,0.220509272164843,0.0554878424198284,3.97401056787252,7.06724252314098e-05,0.000152694326841592,"ANKIB1",FALSE
118.850326693309,0.713500755431005,0.109071723018556,6.54157407332437,6.08746693989685e-11,2.19402983821251e-10,"CYP51A1",FALSE
382.870673986059,0.0439061625534048,0.0458748956881614,0.957084738717681,0.338524485892203,0.41470018196831,"KRIT1",FALSE
556.342324564712,-0.183428071333045,0.0570310092827057,-3.21628660688404,0.0012986107018916,0.00242348933686347,"RAD52",FALSE
15.9238398338345,1.03399367596273,0.149650575900965,6.90938654754663,4.86753966715821e-12,1.89008557835851e-11,"MYH16",FALSE
524.740440186676,0.599925888522515,0.0879750563102936,6.81927257206337,9.15026451188123e-12,3.48627662723158e-11,"BAD",FALSE
7513.42371999552,0.2962899599619,0.0628161866174455,4.71677724988823,2.39609774748595e-06,6.02725135688855e-06,"LAP3",FALSE
10859.5047697305,0.01037104059739,0.0830708123730389,0.124845782786109,0.900645641486539,0.926535393205869,"CD99",FALSE
307.496954276964,-0.404142375328481,0.0893373625064276,-4.52377777885937,6.07455038669123e-06,1.47141988264448e-05,"HS3ST1",FALSE
139.150146472373,2.81052288680918,0.208815896973036,13.4593339278766,2.71351200955472e-41,3.9552576268957e-40,"AOC1",TRUE
7.29740367055208,0.36120005719957,0.176653491791295,2.04468110727358,0.0408863074131415,0.0611283437699594,"WNT16",FALSE
41.8802304472059,-0.435184286669581,0.14165981833288,-3.07203758829452,0.00212602951432198,0.00385900554454272,"HECW1",FALSE
24.2508916195243,0.712769960493009,0.121001549712213,5.89058538661895,3.84829965290078e-09,1.22180824642635e-08,"MAD1L1",FALSE
20167.6310146269,0.703139111477261,0.089263770969269,7.87709396367908,3.35082926561453e-15,1.57043969056274e-14,"LASP1",FALSE
1755.88898363903,0.128143530796004,0.0575487532424387,2.22669516846293,0.0259676535634316,0.0401721899637158,"SNX11",FALSE
2552.32305941323,0.189715566933695,0.12420380531144,1.52745373990744,0.126648222029815,0.172281179488364,"TMEM176A",FALSE
4010.23432954843,0.144204465745943,0.0581173134500138,2.48126517186606,0.0130916940322966,0.021270799368842,"M6PR",FALSE
734.314914114491,-2.58819778375987,0.15338837044839,-16.873494230325,7.0499805575128e-64,2.11744718762876e-62,"KLHL13",TRUE
457.160610001268,-2.11670406773618,0.138497405040028,-15.2833482123685,9.87347737559715e-53,2.14571643268264e-51,"CYP26B1",TRUE
2930.07023542911,0.738100711050927,0.0708017643807325,10.4248914911475,1.90877083130055e-25,1.48134798986073e-24,"ICA1",FALSE
2523.3447098206,1.89814688267303,0.104371800866393,18.1863958168439,6.61496387141597e-74,2.75315179064911e-72,"DBNDD1",TRUE
1844.75111824909,-0.117327211481912,0.0441899465284568,-2.65506570383282,0.00792929625108788,0.0132955876533393,"ALS2",FALSE
709.39551088608,-0.828542342848222,0.0961220394566448,-8.61969167041998,6.71346375315388e-18,3.5989702594227e-17,"CASP10",FALSE
5236.57236243832,-0.991860080501701,0.0575608745168884,-17.2314977634798,1.54108738417723e-66,5.03888875008252e-65,"CFLAR",FALSE
1484.5596147008,-1.75295309219755,0.124658324653265,-14.0620620169038,6.49653205918612e-45,1.08276397513806e-43,"TFPI",TRUE
707.30472364764,0.00977378352096797,0.0387741592400559,0.252069515175228,0.800987332648278,0.84844189066656,"NDUFAF7",FALSE
3881.99730782165,-0.411289551350575,0.0514713389367127,-7.99065188213351,1.34227086448153e-15,6.44122865366051e-15,"RBM5",FALSE
126.377848208919,0.386642559864989,0.121203367652099,3.19003149297637,0.00142257290580287,0.00264246889702706,"MTMR7",FALSE
14224.3828627556,1.23789396631529,0.198902252336653,6.22362970641522,4.8578285063428e-10,1.64843052389146e-09,"SLC7A2",FALSE
5576.25955730801,0.763827689420389,0.0616537347434005,12.3889930204455,2.99784023726322e-35,3.52648636250424e-34,"ARF5",FALSE
289.277347128624,-0.293010603904267,0.101034288802797,-2.90011052065875,0.00373031105599605,0.00654100207917403,"SARM1",FALSE
7524.41240841542,0.426678839292574,0.0610983410014856,6.98347667545015,2.87963274429191e-12,1.13543713907947e-11,"POLDIP2",FALSE
10059.1189438971,-0.108153207424619,0.072578969444702,-1.49014526180371,0.136186045384208,0.184170130621414,"PLXND1",FALSE
7687.54355170632,0.214886782689026,0.0468767698645,4.58407828248764,4.55993391145414e-06,1.11783907541952e-05,"AK2",FALSE
377.402434939168,0.237891054661413,0.171513093546105,1.38701395761055,0.165437506792408,0.219275951022951,"CD38",FALSE
17163.484894119,1.43935125194471,0.0794109880147593,18.125341189272,2.01091881453349e-73,8.203332328475e-72,"FKBP4",FALSE
